id,slug,name,category,brand,stock,availability,image_url,image_search_url,seo_title,seo_description,keywords
198,ruchka-razdelnaya-arena-velox-fix-matovyy-hrom-55mm-198,Ручка раздельная Arena Velox-FIX матовый хром.( 55ММ),Дверные ручки,ARENA,0,out_of_stock,https://169.ru/images/products/ruchki-dlya-mezhkomnatnyh-dverey/ruchki-razdelnye/kvadratnye/ruchka-razdelnaya-ergo-jk-sncp-3-matovyj-nikelhrom-706269-gallery-large-box-v-9.jpeg,https://www.cisa-service.ru/product/1476,Ручка раздельная Arena Velox-FIX матовый хром.( 55ММ) купить в…,"Ручка раздельная Arena Velox-FIX матовый хром.( 55ММ) — дверные ручки для входных и технических дверей. Поставка под заказ, уточняйте срок. Бренд: ARENA. Доставка…","Ручка раздельная Arena Velox-FIX матовый хром.( 55ММ), Дверные ручки, ARENA фурнитура, дверная фурнитура купить, фурнитура для дверей"
199,ruchka-dvern-formani-basics-lb-19-matirov-nerzh-st-199,Ручка дверн.Formani BASICS LB -19 матиров.нерж.ст.,Дверные ручки,FORMANI,1,in_stock,https://nasp.ru/img/product/42354/photo_sq_2-18577-400.jpg,https://domfurnitura.ru/index.php?path=df&ser=1&proiz=199555,Ручка дверн.Formani BASICS LB -19 матиров.нерж.ст. купить в наличии…,Ручка дверн.Formani BASICS LB -19 матиров.нерж.ст. — дверные ручки для входных и технических дверей. В наличии 1 шт. Бренд: FORMANI. Доставка по РФ и самовывоз.,"Ручка дверн.Formani BASICS LB -19 матиров.нерж.ст., Дверные ручки, FORMANI фурнитура, дверная фурнитура купить, фурнитура для дверей"
200,ruchka-povorot-formani-basics-lbwc-50-matirov-nerzh-st-200,Ручка поворот..Formani BASICS LBWC 50 матиров.нерж.ст.,Дверные ручки,FORMANI,1,in_stock,https://www.toolnation.nl/media/catalog/product/cache/80cadcbf47ef03682b2e261c1976e277/L/B/LBWC50-satin-black.jpg,https://www.door-handle.ru/dvernie-ruchki-na-rozetkah-formani-zavertka-basics-lbwc50-dlya-zashelki.html,Ручка поворот..Formani BASICS LBWC 50 матиров.нерж.ст. купить в…,Ручка поворот..Formani BASICS LBWC 50 матиров.нерж.ст. — дверные ручки для входных и технических дверей. В наличии 1 шт. Бренд: FORMANI. Доставка по РФ и самовывоз.,"Ручка поворот..Formani BASICS LBWC 50 матиров.нерж.ст., Дверные ручки, FORMANI фурнитура, дверная фурнитура купить, фурнитура для дверей"
201,ruchka-fratelli-cattini-nevada-7-mat-hrom-201,Ручка Fratelli Cattini Невада-7 мат.хром,Дверные ручки,FRATELLI,1,in_stock,https://todoor.ru/shop-photos/900x900/dvernaja-ruchka-na-kruglom-osnovanii-fratelli-cattini-nevada-7fs-cs-matovyj-hrom.1.jpg,https://made-italy.ru/shop/ruchka-okonnaja-fratelli-cattini-nevada-fw-7-cs-matovyj-hrom/,Ручка Fratelli Cattini Невада-7 мат.хром купить в наличии | Дорстор,Ручка Fratelli Cattini Невада-7 мат.хром — дверные ручки для входных и технических дверей. В наличии 1 шт. Бренд: FRATELLI. Доставка по РФ и самовывоз.,"Ручка Fratelli Cattini Невада-7 мат.хром, Дверные ручки, FRATELLI фурнитура, дверная фурнитура купить, фурнитура для дверей"
202,ruchka-inox-gc-105-na-kruglyh-rozetkah-franfurkt-chernyy-202,Ручка INOX GC 105 на круглых розетках Franfurkt черный,Дверные ручки,INOX,93,in_stock,https://inoxproducts.ru/wp-content/uploads/inox-gc105-photo-2-1024x1024-logo.jpg,https://inoxproducts.ru/handles/,Ручка INOX GC 105 на круглых розетках Franfurkt черный купить в…,Ручка INOX GC 105 на круглых розетках Franfurkt черный — дверные ручки для входных и технических дверей. В наличии 93 шт. Бренд: INOX. Доставка по РФ и самовывоз.,"Ручка INOX GC 105 на круглых розетках Franfurkt черный, Дверные ручки, INOX фурнитура, дверная фурнитура купить, фурнитура для дверей"
203,ruchka-presto-3-16-spets-versiya-203,Ручка PRESTO 3-16 спец версия,Дверные ручки,PRESTO,3,in_stock,https://www.smart-doors.su/upload/iblock/96a/PRESTO_3_16_0650_hcr.jpg,https://abloy-sean.ru/product/ruchka-3-16007-mshcr/,Ручка PRESTO 3-16 спец версия купить в наличии | Дорстор,Ручка PRESTO 3-16 спец версия — дверные ручки для входных и технических дверей. В наличии 3 шт. Бренд: PRESTO. Доставка по РФ и самовывоз.,"Ручка PRESTO 3-16 спец версия, Дверные ручки, PRESTO фурнитура, дверная фурнитура купить, фурнитура для дверей"
204,ruchka-povorotnaya-vk6-k-zq51-bl-24-chernyy-punto-41069-204,Ручка поворотная ВК6.К.ZQ51 BL-24 черный (PUNTO) (41069),Дверные ручки,PUNTO,0,out_of_stock,https://glavsnab.net/media/catalog/product/cache/1/image/200x/040ec09b1e35df139433887a97daa66f/0/1/01_145_95.jpg?kar=1&kf=0&kt=1&co=1&rgb%5B0%5D=255&rgb%5B1%5D=255&rgb%5B2%5D=255&ang=ang&qua=90,https://glavsnab.net/ruchka-povorotnaya-punto-bk6-k-zq51-41069-bl-24-cherniy.html,Ручка поворотная ВК6.К.ZQ51 BL-24 черный (PUNTO) (41069) купить в…,"Ручка поворотная ВК6.К.ZQ51 BL-24 черный (PUNTO) (41069) — дверные ручки для входных и технических дверей. Поставка под заказ, уточняйте срок. Бренд: PUNTO.…","Ручка поворотная ВК6.К.ZQ51 BL-24 черный (PUNTO) (41069), Дверные ручки, PUNTO фурнитура, дверная фурнитура купить, фурнитура для дверей"
205,schitok-lh042-205,Щиток LH042,Дверная фурнитура,Универсальный,3,in_stock,https://abloycenter.ru/upload/CNext/865/865de666d7cb5b88819cadfd2af9e36b.png,https://abloycenter.ru/catalog/shchitki_i_klyucheviny/107510/,Щиток LH042 купить в наличии | Дорстор,Щиток LH042 — дверная фурнитура для входных и технических дверей. В наличии 3 шт. Бренд: Универсальный. Доставка по РФ и самовывоз.,"Щиток LH042, Дверная фурнитура, Универсальный фурнитура, дверная фурнитура купить, фурнитура для дверей"
206,pokraska-v-tsvet-color-charge-mus-chernyy-206,Покраска в цвет COLOR charge Mus (черный),Дверная фурнитура,COLOR,3,in_stock,https://m-work.ru/upload/1231762146/1240925110_6518.jpg,https://www.tiktok.com/@tuning_igor/video/7514362017445072146,Покраска в цвет COLOR charge Mus (черный) купить в наличии | Дорстор,Покраска в цвет COLOR charge Mus (черный) — дверная фурнитура для входных и технических дверей. В наличии 3 шт. Бренд: COLOR. Доставка по РФ и самовывоз.,"Покраска в цвет COLOR charge Mus (черный), Дверная фурнитура, COLOR фурнитура, дверная фурнитура купить, фурнитура для дверей"
207,sinhronizator-zakryv-eso-sr-basis-dlya-2-h-stvorchatoy-dveri-koord-207,Синхронизатор закрыв. ЕСО SR-Basis для 2-х створчатой двери Коорд.,Дверная фурнитура,BASIS,3,in_stock,https://fp-systems.ru/upload/iblock/0eb/wa27p8wyuav4j0ks8bk21qfvthhnxf1u.png,https://sc55.ru/catalog/dvernaya-furnitura/dovodchiki/sinkhronizator-zakryvaniya-eco-sr-basis-dlya-2-kh-stvorchatoj-dveri-detail,Синхронизатор закрыв. ЕСО SR-Basis для 2-х створчатой двери Коорд.…,Синхронизатор закрыв. ЕСО SR-Basis для 2-х створчатой двери Коорд. — дверная фурнитура для входных и технических дверей. В наличии 3 шт. Бренд: BASIS. Доставка по…,"Синхронизатор закрыв. ЕСО SR-Basis для 2-х створчатой двери Коорд., Дверная фурнитура, BASIS фурнитура, дверная фурнитура купить, фурнитура для дверей"
208,skolzyaschaya-tyaga-assa-abloy-g-143-208,Скользящая тяга ASSA Abloy G-143,Дверная фурнитура,ASSA ABLOY,1,in_stock,https://static.insales-cdn.com/images/products/1/2936/304655224/DCG143_Скользящая_тяга_ASSA_ABLOY.jpg,https://artsistemy.com/product/g143-skolzyaschaya-tyaga-assa-abloy,Скользящая тяга ASSA Abloy G-143 купить в наличии | Дорстор,Скользящая тяга ASSA Abloy G-143 — дверная фурнитура для входных и технических дверей. В наличии 1 шт. Бренд: ASSA ABLOY. Доставка по РФ и самовывоз.,"Скользящая тяга ASSA Abloy G-143, Дверная фурнитура, ASSA ABLOY фурнитура, дверная фурнитура купить, фурнитура для дверей"
209,skolzyaschaya-tyaga-assa-abloy-g-195-209,Скользящая тяга ASSA Abloy G-195,Дверная фурнитура,ASSA ABLOY,22,in_stock,https://abloy-sean.ru/wa-data/public/shop/products/00/07/700/images/735/735.750x0.jpg,https://abloy-sean.ru/product/skolzjashaja-tjaga-dcg195/,Скользящая тяга ASSA Abloy G-195 купить в наличии | Дорстор,Скользящая тяга ASSA Abloy G-195 — дверная фурнитура для входных и технических дверей. В наличии 22 шт. Бренд: ASSA ABLOY. Доставка по РФ и самовывоз.,"Скользящая тяга ASSA Abloy G-195, Дверная фурнитура, ASSA ABLOY фурнитура, дверная фурнитура купить, фурнитура для дверей"
